center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_38_27_712.jpg, IMG/left_2016_12_01_13_38_27_712.jpg, IMG/right_2016_12_01_13_38_27_712.jpg,-0.05026283,0.7742076,0.0,30.12995
IMG/center_2016_12_01_13_38_27_813.jpg, IMG/left_2016_12_01_13_38_27_813.jpg, IMG/right_2016_12_01_13_38_27_813.jpg,-0.002791043,0.7646002,0.0,30.13352
IMG/center_2016_12_01_13_38_27_914.jpg, IMG/left_2016_12_01_13_38_27_914.jpg, IMG/right_2016_12_01_13_38_27_914.jpg,-0.002791043,0.6685264,0.0,30.10765
IMG/center_2016_12_01_13_38_28_016.jpg, IMG/left_2016_12_01_13_38_28_016.jpg, IMG/right_2016_12_01_13_38_28_016.jpg,-0.002791043,0.6397042,0.0,30.10349
IMG/center_2016_12_01_13_38_28_117.jpg, IMG/left_2016_12_01_13_38_28_117.jpg, IMG/right_2016_12_01_13_38_28_117.jpg,-0.0787459,0.5724525,0.0,30.08323
IMG/center_2016_12_01_13_38_28_218.jpg, IMG/left_2016_12_01_13_38_28_218.jpg, IMG/right_2016_12_01_13_38_28_218.jpg,-0.505992,0.5436304,0.0,30.02566
IMG/center_2016_12_01_13_38_28_318.jpg, IMG/left_2016_12_01_13_38_28_318.jpg, IMG/right_2016_12_01_13_38_28_318.jpg,-0.05975719,0.3803048,0.0,30.07482
IMG/center_2016_12_01_13_38_28_723.jpg, IMG/left_2016_12_01_13_38_28_723.jpg, IMG/right_2016_12_01_13_38_28_723.jpg,0.3392473,0.0,0.0,28.74956
IMG/center_2016_12_01_13_38_28_825.jpg, IMG/left_2016_12_01_13_38_28_825.jpg, IMG/right_2016_12_01_13_38_28_825.jpg,0.3009732,0.0,0.0,28.38118
IMG/center_2016_12_01_13_38_28_927.jpg, IMG/left_2016_12_01_13_38_28_927.jpg, IMG/right_2016_12_01_13_38_28_927.jpg,0.1957194,0.0,0.0,28.09739
IMG/center_2016_12_01_13_38_30_646.jpg, IMG/left_2016_12_01_13_38_30_646.jpg, IMG/right_2016_12_01_13_38_30_646.jpg,-0.02177976,0.0,0.9853449,21.60346
IMG/center_2016_12_01_13_38_30_746.jpg, IMG/left_2016_12_01_13_38_30_746.jpg, IMG/right_2016_12_01_13_38_30_746.jpg,-0.02177976,0.0,1.0,19.9394
IMG/center_2016_12_01_13_38_30_847.jpg, IMG/left_2016_12_01_13_38_30_847.jpg, IMG/right_2016_12_01_13_38_30_847.jpg,-0.05026283,0.0,1.0,18.29902
IMG/center_2016_12_01_13_38_30_948.jpg, IMG/left_2016_12_01_13_38_30_948.jpg, IMG/right_2016_12_01_13_38_30_948.jpg,-0.05026283,0.0,1.0,16.36316
IMG/center_2016_12_01_13_38_31_049.jpg, IMG/left_2016_12_01_13_38_31_049.jpg, IMG/right_2016_12_01_13_38_31_049.jpg,-0.04076847,0.0,1.0,14.77568
IMG/center_2016_12_01_13_38_31_152.jpg, IMG/left_2016_12_01_13_38_31_152.jpg, IMG/right_2016_12_01_13_38_31_152.jpg,-0.04076847,0.0,1.0,13.21101
IMG/center_2016_12_01_13_38_34_795.jpg, IMG/left_2016_12_01_13_38_34_795.jpg, IMG/right_2016_12_01_13_38_34_795.jpg,0.01391724,0.5340229,0.0,8.643079
IMG/center_2016_12_01_13_38_34_894.jpg, IMG/left_2016_12_01_13_38_34_894.jpg, IMG/right_2016_12_01_13_38_34_894.jpg,0.0904655,0.6781337,0.0,9.295918
IMG/center_2016_12_01_13_38_34_995.jpg, IMG/left_2016_12_01_13_38_34_995.jpg, IMG/right_2016_12_01_13_38_34_995.jpg,0.1765823,0.9855326,0.0,10.18816
IMG/center_2016_12_01_13_38_35_096.jpg, IMG/left_2016_12_01_13_38_35_096.jpg, IMG/right_2016_12_01_13_38_35_096.jpg,0.2626991,0.9855326,0.0,11.25621
IMG/center_2016_12_01_13_38_35_196.jpg, IMG/left_2016_12_01_13_38_35_196.jpg, IMG/right_2016_12_01_13_38_35_196.jpg,0.1765823,0.9855326,0.0,12.37252
IMG/center_2016_12_01_13_38_35_297.jpg, IMG/left_2016_12_01_13_38_35_297.jpg, IMG/right_2016_12_01_13_38_35_297.jpg,0.03305431,0.9855326,0.0,13.36225
IMG/center_2016_12_01_13_38_37_525.jpg, IMG/left_2016_12_01_13_38_37_525.jpg, IMG/right_2016_12_01_13_38_37_525.jpg,0.4827753,0.9855326,0.0,30.13045
IMG/center_2016_12_01_13_38_37_625.jpg, IMG/left_2016_12_01_13_38_37_625.jpg, IMG/right_2016_12_01_13_38_37_625.jpg,0.4923438,0.9855326,0.0,30.15753
IMG/center_2016_12_01_13_38_37_726.jpg, IMG/left_2016_12_01_13_38_37_726.jpg, IMG/right_2016_12_01_13_38_37_726.jpg,0.4540697,0.9855326,0.0,30.17668
IMG/center_2016_12_01_13_38_38_030.jpg, IMG/left_2016_12_01_13_38_38_030.jpg, IMG/right_2016_12_01_13_38_38_030.jpg,-0.03127411,0.9855326,0.0,30.18584
IMG/center_2016_12_01_13_38_38_132.jpg, IMG/left_2016_12_01_13_38_38_132.jpg, IMG/right_2016_12_01_13_38_38_132.jpg,-0.0787459,0.9855326,0.0,30.18126
IMG/center_2016_12_01_13_38_38_234.jpg, IMG/left_2016_12_01_13_38_38_234.jpg, IMG/right_2016_12_01_13_38_38_234.jpg,-0.1167233,0.9855326,0.0,30.18358
IMG/center_2016_12_01_13_38_38_336.jpg, IMG/left_2016_12_01_13_38_38_336.jpg, IMG/right_2016_12_01_13_38_38_336.jpg,-0.1452064,0.9855326,0.0,30.18751
IMG/center_2016_12_01_13_38_38_439.jpg, IMG/left_2016_12_01_13_38_38_439.jpg, IMG/right_2016_12_01_13_38_38_439.jpg,-0.2971161,0.9855326,0.0,30.17282
IMG/center_2016_12_01_13_38_38_541.jpg, IMG/left_2016_12_01_13_38_38_541.jpg, IMG/right_2016_12_01_13_38_38_541.jpg,-0.3161048,0.9855326,0.0,30.17769
IMG/center_2016_12_01_13_38_38_641.jpg, IMG/left_2016_12_01_13_38_38_641.jpg, IMG/right_2016_12_01_13_38_38_641.jpg,-0.3161048,0.9855326,0.0,30.18185
IMG/center_2016_12_01_13_38_38_743.jpg, IMG/left_2016_12_01_13_38_38_743.jpg, IMG/right_2016_12_01_13_38_38_743.jpg,-0.1167233,0.9855326,0.0,30.18962
IMG/center_2016_12_01_13_38_38_844.jpg, IMG/left_2016_12_01_13_38_38_844.jpg, IMG/right_2016_12_01_13_38_38_844.jpg,-0.03127411,0.9855326,0.0,30.18677
IMG/center_2016_12_01_13_38_39_553.jpg, IMG/left_2016_12_01_13_38_39_553.jpg, IMG/right_2016_12_01_13_38_39_553.jpg,0.3296788,0.0,0.0,27.98241
IMG/center_2016_12_01_13_38_39_655.jpg, IMG/left_2016_12_01_13_38_39_655.jpg, IMG/right_2016_12_01_13_38_39_655.jpg,0.4923438,0.1593349,0.0,27.56894
IMG/center_2016_12_01_13_38_42_792.jpg, IMG/left_2016_12_01_13_38_42_792.jpg, IMG/right_2016_12_01_13_38_42_792.jpg,0.4827753,0.1881571,0.0,20.44353
IMG/center_2016_12_01_13_38_43_503.jpg, IMG/left_2016_12_01_13_38_43_503.jpg, IMG/right_2016_12_01_13_38_43_503.jpg,0.3679529,0.0,0.0,18.67114
IMG/center_2016_12_01_13_38_44_520.jpg, IMG/left_2016_12_01_13_38_44_520.jpg, IMG/right_2016_12_01_13_38_44_520.jpg,0.02348577,0.0,0.0,17.22869
IMG/center_2016_12_01_13_38_44_622.jpg, IMG/left_2016_12_01_13_38_44_622.jpg, IMG/right_2016_12_01_13_38_44_622.jpg,0.3009732,0.0,0.0,16.50637
IMG/center_2016_12_01_13_38_44_723.jpg, IMG/left_2016_12_01_13_38_44_723.jpg, IMG/right_2016_12_01_13_38_44_723.jpg,0.3009732,0.0,0.0,16.82096
IMG/center_2016_12_01_13_38_44_824.jpg, IMG/left_2016_12_01_13_38_44_824.jpg, IMG/right_2016_12_01_13_38_44_824.jpg,0.2722676,0.0,0.0,16.09989
IMG/center_2016_12_01_13_38_45_738.jpg, IMG/left_2016_12_01_13_38_45_738.jpg, IMG/right_2016_12_01_13_38_45_738.jpg,0.04262284,0.0,0.0,14.68593
IMG/center_2016_12_01_13_38_45_839.jpg, IMG/left_2016_12_01_13_38_45_839.jpg, IMG/right_2016_12_01_13_38_45_839.jpg,0.04262284,0.0,0.0,15.04903
IMG/center_2016_12_01_13_38_46_145.jpg, IMG/left_2016_12_01_13_38_46_145.jpg, IMG/right_2016_12_01_13_38_46_145.jpg,0.3488158,0.0,0.0,14.09362
IMG/center_2016_12_01_13_38_46_245.jpg, IMG/left_2016_12_01_13_38_46_245.jpg, IMG/right_2016_12_01_13_38_46_245.jpg,0.3488158,0.0,0.0,14.33979
IMG/center_2016_12_01_13_38_46_651.jpg, IMG/left_2016_12_01_13_38_46_651.jpg, IMG/right_2016_12_01_13_38_46_651.jpg,0.05219137,0.0,0.0,13.11261
IMG/center_2016_12_01_13_38_46_854.jpg, IMG/left_2016_12_01_13_38_46_854.jpg, IMG/right_2016_12_01_13_38_46_854.jpg,0.1765823,0.0,0.0,12.51733
IMG/center_2016_12_01_13_38_47_458.jpg, IMG/left_2016_12_01_13_38_47_458.jpg, IMG/right_2016_12_01_13_38_47_458.jpg,0.3679529,0.0,0.0,11.58253
IMG/center_2016_12_01_13_38_47_561.jpg, IMG/left_2016_12_01_13_38_47_561.jpg, IMG/right_2016_12_01_13_38_47_561.jpg,0.3775214,0.0,0.0,11.81834
IMG/center_2016_12_01_13_38_48_073.jpg, IMG/left_2016_12_01_13_38_48_073.jpg, IMG/right_2016_12_01_13_38_48_073.jpg,0.1765823,0.0,0.0,11.07526
IMG/center_2016_12_01_13_38_48_175.jpg, IMG/left_2016_12_01_13_38_48_175.jpg, IMG/right_2016_12_01_13_38_48_175.jpg,0.1765823,0.0,0.0,10.95766
IMG/center_2016_12_01_13_38_48_278.jpg, IMG/left_2016_12_01_13_38_48_278.jpg, IMG/right_2016_12_01_13_38_48_278.jpg,0.1765823,0.0,0.0,10.84668
IMG/center_2016_12_01_13_38_48_380.jpg, IMG/left_2016_12_01_13_38_48_380.jpg, IMG/right_2016_12_01_13_38_48_380.jpg,0.1765823,0.0,0.0,10.73821
IMG/center_2016_12_01_13_38_48_481.jpg, IMG/left_2016_12_01_13_38_48_481.jpg, IMG/right_2016_12_01_13_38_48_481.jpg,0.1574452,0.0,0.0,10.6319
IMG/center_2016_12_01_13_38_48_583.jpg, IMG/left_2016_12_01_13_38_48_583.jpg, IMG/right_2016_12_01_13_38_48_583.jpg,0.1191711,0.0,0.0,10.52788
IMG/center_2016_12_01_13_38_48_684.jpg, IMG/left_2016_12_01_13_38_48_684.jpg, IMG/right_2016_12_01_13_38_48_684.jpg,0.0904655,0.0,0.0,10.42447
IMG/center_2016_12_01_13_38_48_786.jpg, IMG/left_2016_12_01_13_38_48_786.jpg, IMG/right_2016_12_01_13_38_48_786.jpg,0.0904655,0.0,0.0,10.32157
IMG/center_2016_12_01_13_38_48_887.jpg, IMG/left_2016_12_01_13_38_48_887.jpg, IMG/right_2016_12_01_13_38_48_887.jpg,0.0904655,0.0,0.0,10.21952
IMG/center_2016_12_01_13_38_48_989.jpg, IMG/left_2016_12_01_13_38_48_989.jpg, IMG/right_2016_12_01_13_38_48_989.jpg,0.07132844,0.0,0.0,10.09866
IMG/center_2016_12_01_13_38_49_090.jpg, IMG/left_2016_12_01_13_38_49_090.jpg, IMG/right_2016_12_01_13_38_49_090.jpg,0.0617599,0.0,0.0,9.9991
IMG/center_2016_12_01_13_38_49_191.jpg, IMG/left_2016_12_01_13_38_49_191.jpg, IMG/right_2016_12_01_13_38_49_191.jpg,0.0617599,0.0,0.0,9.899404
IMG/center_2016_12_01_13_38_49_291.jpg, IMG/left_2016_12_01_13_38_49_291.jpg, IMG/right_2016_12_01_13_38_49_291.jpg,0.0617599,0.0,0.0,9.80029
IMG/center_2016_12_01_13_38_49_393.jpg, IMG/left_2016_12_01_13_38_49_393.jpg, IMG/right_2016_12_01_13_38_49_393.jpg,0.0617599,0.0,0.0,9.70224
IMG/center_2016_12_01_13_38_49_496.jpg, IMG/left_2016_12_01_13_38_49_496.jpg, IMG/right_2016_12_01_13_38_49_496.jpg,0.05219137,0.0,0.0,9.605308
IMG/center_2016_12_01_13_38_49_597.jpg, IMG/left_2016_12_01_13_38_49_597.jpg, IMG/right_2016_12_01_13_38_49_597.jpg,0.0617599,0.0,0.0,9.509292
IMG/center_2016_12_01_13_38_49_699.jpg, IMG/left_2016_12_01_13_38_49_699.jpg, IMG/right_2016_12_01_13_38_49_699.jpg,0.100034,0.0,0.0,9.413694
IMG/center_2016_12_01_13_38_49_802.jpg, IMG/left_2016_12_01_13_38_49_802.jpg, IMG/right_2016_12_01_13_38_49_802.jpg,0.1383082,0.0,0.0,9.317094
IMG/center_2016_12_01_13_38_49_904.jpg, IMG/left_2016_12_01_13_38_49_904.jpg, IMG/right_2016_12_01_13_38_49_904.jpg,0.1383082,0.0,0.0,9.222497
IMG/center_2016_12_01_13_38_50_006.jpg, IMG/left_2016_12_01_13_38_50_006.jpg, IMG/right_2016_12_01_13_38_50_006.jpg,0.1670138,0.0,0.0,9.128372
IMG/center_2016_12_01_13_38_50_108.jpg, IMG/left_2016_12_01_13_38_50_108.jpg, IMG/right_2016_12_01_13_38_50_108.jpg,0.1670138,0.0,0.0,9.018382
IMG/center_2016_12_01_13_38_50_210.jpg, IMG/left_2016_12_01_13_38_50_210.jpg, IMG/right_2016_12_01_13_38_50_210.jpg,0.1670138,0.0,0.0,8.92838
IMG/center_2016_12_01_13_38_50_311.jpg, IMG/left_2016_12_01_13_38_50_311.jpg, IMG/right_2016_12_01_13_38_50_311.jpg,0.1670138,0.0,0.0,8.83955
IMG/center_2016_12_01_13_38_50_413.jpg, IMG/left_2016_12_01_13_38_50_413.jpg, IMG/right_2016_12_01_13_38_50_413.jpg,0.1670138,0.0,0.0,8.751812
IMG/center_2016_12_01_13_38_50_514.jpg, IMG/left_2016_12_01_13_38_50_514.jpg, IMG/right_2016_12_01_13_38_50_514.jpg,0.1670138,0.0,0.0,8.665138
IMG/center_2016_12_01_13_38_50_615.jpg, IMG/left_2016_12_01_13_38_50_615.jpg, IMG/right_2016_12_01_13_38_50_615.jpg,0.1574452,0.0,0.0,8.579811
IMG/center_2016_12_01_13_38_50_716.jpg, IMG/left_2016_12_01_13_38_50_716.jpg, IMG/right_2016_12_01_13_38_50_716.jpg,0.1574452,0.0,0.0,8.495357
IMG/center_2016_12_01_13_38_50_819.jpg, IMG/left_2016_12_01_13_38_50_819.jpg, IMG/right_2016_12_01_13_38_50_819.jpg,0.1574452,0.0,0.0,8.411766
IMG/center_2016_12_01_13_38_50_921.jpg, IMG/left_2016_12_01_13_38_50_921.jpg, IMG/right_2016_12_01_13_38_50_921.jpg,0.1574452,0.0,0.0,8.329139
IMG/center_2016_12_01_13_38_51_024.jpg, IMG/left_2016_12_01_13_38_51_024.jpg, IMG/right_2016_12_01_13_38_51_024.jpg,0.1574452,0.0,0.0,8.247487
IMG/center_2016_12_01_13_38_51_126.jpg, IMG/left_2016_12_01_13_38_51_126.jpg, IMG/right_2016_12_01_13_38_51_126.jpg,0.1574452,0.0,0.0,8.166061
IMG/center_2016_12_01_13_38_51_228.jpg, IMG/left_2016_12_01_13_38_51_228.jpg, IMG/right_2016_12_01_13_38_51_228.jpg,0.1574452,0.0,0.0,8.068732
IMG/center_2016_12_01_13_38_51_331.jpg, IMG/left_2016_12_01_13_38_51_331.jpg, IMG/right_2016_12_01_13_38_51_331.jpg,0.1574452,0.0,0.0,7.988533
IMG/center_2016_12_01_13_38_51_433.jpg, IMG/left_2016_12_01_13_38_51_433.jpg, IMG/right_2016_12_01_13_38_51_433.jpg,0.1670138,0.0,0.0,7.908832
IMG/center_2016_12_01_13_38_51_536.jpg, IMG/left_2016_12_01_13_38_51_536.jpg, IMG/right_2016_12_01_13_38_51_536.jpg,0.1670138,0.0,0.0,7.830226
IMG/center_2016_12_01_13_38_51_638.jpg, IMG/left_2016_12_01_13_38_51_638.jpg, IMG/right_2016_12_01_13_38_51_638.jpg,0.1765823,0.0,0.0,7.752048
IMG/center_2016_12_01_13_38_51_740.jpg, IMG/left_2016_12_01_13_38_51_740.jpg, IMG/right_2016_12_01_13_38_51_740.jpg,0.2339935,0.0,0.0,7.67082
IMG/center_2016_12_01_13_38_51_841.jpg, IMG/left_2016_12_01_13_38_51_841.jpg, IMG/right_2016_12_01_13_38_51_841.jpg,0.1957194,0.0,0.0,7.593586
IMG/center_2016_12_01_13_38_51_943.jpg, IMG/left_2016_12_01_13_38_51_943.jpg, IMG/right_2016_12_01_13_38_51_943.jpg,0.1383082,0.0,0.0,7.519507
IMG/center_2016_12_01_13_38_52_046.jpg, IMG/left_2016_12_01_13_38_52_046.jpg, IMG/right_2016_12_01_13_38_52_046.jpg,0.1287396,0.0,0.0,7.444954
IMG/center_2016_12_01_13_38_52_149.jpg, IMG/left_2016_12_01_13_38_52_149.jpg, IMG/right_2016_12_01_13_38_52_149.jpg,0.1287396,0.0,0.0,7.355748
IMG/center_2016_12_01_13_38_52_250.jpg, IMG/left_2016_12_01_13_38_52_250.jpg, IMG/right_2016_12_01_13_38_52_250.jpg,0.1287396,0.0,0.0,7.281886
IMG/center_2016_12_01_13_38_52_350.jpg, IMG/left_2016_12_01_13_38_52_350.jpg, IMG/right_2016_12_01_13_38_52_350.jpg,0.1287396,0.0,0.0,7.208824
IMG/center_2016_12_01_13_38_52_453.jpg, IMG/left_2016_12_01_13_38_52_453.jpg, IMG/right_2016_12_01_13_38_52_453.jpg,0.1287396,0.0,0.0,7.136483
IMG/center_2016_12_01_13_38_52_556.jpg, IMG/left_2016_12_01_13_38_52_556.jpg, IMG/right_2016_12_01_13_38_52_556.jpg,0.1287396,0.0,0.0,7.064866
IMG/center_2016_12_01_13_38_52_656.jpg, IMG/left_2016_12_01_13_38_52_656.jpg, IMG/right_2016_12_01_13_38_52_656.jpg,0.1287396,0.0,0.0,6.993969
IMG/center_2016_12_01_13_38_52_757.jpg, IMG/left_2016_12_01_13_38_52_757.jpg, IMG/right_2016_12_01_13_38_52_757.jpg,0.1383082,0.0,0.0,6.923519
IMG/center_2016_12_01_13_38_52_858.jpg, IMG/left_2016_12_01_13_38_52_858.jpg, IMG/right_2016_12_01_13_38_52_858.jpg,0.1383082,0.0,0.0,6.853885
IMG/center_2016_12_01_13_38_52_961.jpg, IMG/left_2016_12_01_13_38_52_961.jpg, IMG/right_2016_12_01_13_38_52_961.jpg,0.1383082,0.0,0.0,6.78508
IMG/center_2016_12_01_13_38_53_062.jpg, IMG/left_2016_12_01_13_38_53_062.jpg, IMG/right_2016_12_01_13_38_53_062.jpg,0.1670138,0.0,0.0,6.716475
IMG/center_2016_12_01_13_38_53_163.jpg, IMG/left_2016_12_01_13_38_53_163.jpg, IMG/right_2016_12_01_13_38_53_163.jpg,0.3488158,0.0,0.0,6.627764
IMG/center_2016_12_01_13_38_53_266.jpg, IMG/left_2016_12_01_13_38_53_266.jpg, IMG/right_2016_12_01_13_38_53_266.jpg,0.3488158,0.0,0.0,6.556858
IMG/center_2016_12_01_13_38_53_366.jpg, IMG/left_2016_12_01_13_38_53_366.jpg, IMG/right_2016_12_01_13_38_53_366.jpg,0.3201102,0.0,0.0,6.491203
IMG/center_2016_12_01_13_38_53_469.jpg, IMG/left_2016_12_01_13_38_53_469.jpg, IMG/right_2016_12_01_13_38_53_469.jpg,0.2914047,0.0,0.0,6.415649
IMG/center_2016_12_01_13_38_53_570.jpg, IMG/left_2016_12_01_13_38_53_570.jpg, IMG/right_2016_12_01_13_38_53_570.jpg,0.2626991,0.0,0.0,6.353706
IMG/center_2016_12_01_13_38_53_670.jpg, IMG/left_2016_12_01_13_38_53_670.jpg, IMG/right_2016_12_01_13_38_53_670.jpg,0.2626991,0.0,0.0,6.290469
IMG/center_2016_12_01_13_38_53_773.jpg, IMG/left_2016_12_01_13_38_53_773.jpg, IMG/right_2016_12_01_13_38_53_773.jpg,0.1861508,0.0,0.0,6.229696
IMG/center_2016_12_01_13_38_53_876.jpg, IMG/left_2016_12_01_13_38_53_876.jpg, IMG/right_2016_12_01_13_38_53_876.jpg,0.1765823,0.0,0.0,6.168725
IMG/center_2016_12_01_13_38_53_977.jpg, IMG/left_2016_12_01_13_38_53_977.jpg, IMG/right_2016_12_01_13_38_53_977.jpg,0.1670138,0.0,0.0,6.10741
IMG/center_2016_12_01_13_38_54_079.jpg, IMG/left_2016_12_01_13_38_54_079.jpg, IMG/right_2016_12_01_13_38_54_079.jpg,0.1670138,0.0,0.0,6.046322
IMG/center_2016_12_01_13_38_54_187.jpg, IMG/left_2016_12_01_13_38_54_187.jpg, IMG/right_2016_12_01_13_38_54_187.jpg,0.1670138,0.0,0.0,5.985811
IMG/center_2016_12_01_13_38_54_289.jpg, IMG/left_2016_12_01_13_38_54_289.jpg, IMG/right_2016_12_01_13_38_54_289.jpg,0.1670138,0.0,0.0,5.913723
IMG/center_2016_12_01_13_38_54_389.jpg, IMG/left_2016_12_01_13_38_54_389.jpg, IMG/right_2016_12_01_13_38_54_389.jpg,0.1670138,0.0,0.0,5.854276
IMG/center_2016_12_01_13_38_54_490.jpg, IMG/left_2016_12_01_13_38_54_490.jpg, IMG/right_2016_12_01_13_38_54_490.jpg,0.1383082,0.1209054,0.0,5.834371
IMG/center_2016_12_01_13_38_54_590.jpg, IMG/left_2016_12_01_13_38_54_590.jpg, IMG/right_2016_12_01_13_38_54_590.jpg,0.04262284,0.2650162,0.0,6.023159
IMG/center_2016_12_01_13_38_57_937.jpg, IMG/left_2016_12_01_13_38_57_937.jpg, IMG/right_2016_12_01_13_38_57_937.jpg,0.3201102,0.9855326,0.0,18.66165
IMG/center_2016_12_01_13_38_58_039.jpg, IMG/left_2016_12_01_13_38_58_039.jpg, IMG/right_2016_12_01_13_38_58_039.jpg,0.3201102,0.9855326,0.0,19.46813
IMG/center_2016_12_01_13_38_58_140.jpg, IMG/left_2016_12_01_13_38_58_140.jpg, IMG/right_2016_12_01_13_38_58_140.jpg,0.2626991,0.9855326,0.0,20.5722
IMG/center_2016_12_01_13_38_58_242.jpg, IMG/left_2016_12_01_13_38_58_242.jpg, IMG/right_2016_12_01_13_38_58_242.jpg,0.0904655,0.9855326,0.0,21.479
IMG/center_2016_12_01_13_38_59_158.jpg, IMG/left_2016_12_01_13_38_59_158.jpg, IMG/right_2016_12_01_13_38_59_158.jpg,0.01391724,0.9855326,0.0,30.11124
IMG/center_2016_12_01_13_38_59_259.jpg, IMG/left_2016_12_01_13_38_59_259.jpg, IMG/right_2016_12_01_13_38_59_259.jpg,0.02348577,0.9855326,0.0,30.18621
IMG/center_2016_12_01_13_38_59_360.jpg, IMG/left_2016_12_01_13_38_59_360.jpg, IMG/right_2016_12_01_13_38_59_360.jpg,0.02348577,0.9855326,0.0,30.18654
IMG/center_2016_12_01_13_38_59_564.jpg, IMG/left_2016_12_01_13_38_59_564.jpg, IMG/right_2016_12_01_13_38_59_564.jpg,0.4827753,0.8991036,0.0,30.15731
IMG/center_2016_12_01_13_39_00_785.jpg, IMG/left_2016_12_01_13_39_00_785.jpg, IMG/right_2016_12_01_13_39_00_785.jpg,0.1574452,0.0344389,0.0,26.61775
IMG/center_2016_12_01_13_39_00_887.jpg, IMG/left_2016_12_01_13_39_00_887.jpg, IMG/right_2016_12_01_13_39_00_887.jpg,0.3009732,0.08247583,0.0,26.3513
IMG/center_2016_12_01_13_39_00_989.jpg, IMG/left_2016_12_01_13_39_00_989.jpg, IMG/right_2016_12_01_13_39_00_989.jpg,0.3009732,0.08247583,0.0,26.10792
IMG/center_2016_12_01_13_39_01_092.jpg, IMG/left_2016_12_01_13_39_01_092.jpg, IMG/right_2016_12_01_13_39_01_092.jpg,0.04262284,0.09208322,0.0,25.95041
IMG/center_2016_12_01_13_39_01_703.jpg, IMG/left_2016_12_01_13_39_01_703.jpg, IMG/right_2016_12_01_13_39_01_703.jpg,0.04262284,0.0,0.0,24.43982
IMG/center_2016_12_01_13_39_01_803.jpg, IMG/left_2016_12_01_13_39_01_803.jpg, IMG/right_2016_12_01_13_39_01_803.jpg,0.04262284,0.0,0.0,24.19271
IMG/center_2016_12_01_13_39_01_904.jpg, IMG/left_2016_12_01_13_39_01_904.jpg, IMG/right_2016_12_01_13_39_01_904.jpg,0.04262284,0.0,0.0,23.94915
IMG/center_2016_12_01_13_39_02_007.jpg, IMG/left_2016_12_01_13_39_02_007.jpg, IMG/right_2016_12_01_13_39_02_007.jpg,0.04262284,0.0,0.0,23.70835
IMG/center_2016_12_01_13_39_02_107.jpg, IMG/left_2016_12_01_13_39_02_107.jpg, IMG/right_2016_12_01_13_39_02_107.jpg,0.04262284,0.0,0.0,23.47011
IMG/center_2016_12_01_13_39_02_208.jpg, IMG/left_2016_12_01_13_39_02_208.jpg, IMG/right_2016_12_01_13_39_02_208.jpg,0.04262284,0.0,0.0,23.18745
IMG/center_2016_12_01_13_39_02_310.jpg, IMG/left_2016_12_01_13_39_02_310.jpg, IMG/right_2016_12_01_13_39_02_310.jpg,0.1574452,0.0,0.0,22.94892
IMG/center_2016_12_01_13_39_02_412.jpg, IMG/left_2016_12_01_13_39_02_412.jpg, IMG/right_2016_12_01_13_39_02_412.jpg,0.1574452,0.0,0.0,22.70134
IMG/center_2016_12_01_13_39_02_919.jpg, IMG/left_2016_12_01_13_39_02_919.jpg, IMG/right_2016_12_01_13_39_02_919.jpg,0.2148564,0.0,0.0,21.54624
IMG/center_2016_12_01_13_39_03_021.jpg, IMG/left_2016_12_01_13_39_03_021.jpg, IMG/right_2016_12_01_13_39_03_021.jpg,0.3488158,0.0,0.0,21.28986
IMG/center_2016_12_01_13_39_03_129.jpg, IMG/left_2016_12_01_13_39_03_129.jpg, IMG/right_2016_12_01_13_39_03_129.jpg,0.3679529,0.0,0.0,20.97265
IMG/center_2016_12_01_13_39_03_231.jpg, IMG/left_2016_12_01_13_39_03_231.jpg, IMG/right_2016_12_01_13_39_03_231.jpg,0.2052879,0.0,0.0,20.74935
IMG/center_2016_12_01_13_39_07_179.jpg, IMG/left_2016_12_01_13_39_07_179.jpg, IMG/right_2016_12_01_13_39_07_179.jpg,0.1383082,0.5148082,0.0,18.92463
IMG/center_2016_12_01_13_39_07_281.jpg, IMG/left_2016_12_01_13_39_07_281.jpg, IMG/right_2016_12_01_13_39_07_281.jpg,0.1957194,0.3899122,0.0,18.99073
IMG/center_2016_12_01_13_39_07_383.jpg, IMG/left_2016_12_01_13_39_07_383.jpg, IMG/right_2016_12_01_13_39_07_383.jpg,0.1957194,0.3514826,0.0,19.53588
IMG/center_2016_12_01_13_39_07_483.jpg, IMG/left_2016_12_01_13_39_07_483.jpg, IMG/right_2016_12_01_13_39_07_483.jpg,0.1478767,0.3226605,0.0,19.46063
IMG/center_2016_12_01_13_39_09_211.jpg, IMG/left_2016_12_01_13_39_09_211.jpg, IMG/right_2016_12_01_13_39_09_211.jpg,0.04262284,0.06326106,0.0,17.2017
IMG/center_2016_12_01_13_39_09_312.jpg, IMG/left_2016_12_01_13_39_09_312.jpg, IMG/right_2016_12_01_13_39_09_312.jpg,0.04262284,0.06326106,0.0,16.57039
IMG/center_2016_12_01_13_39_09_413.jpg, IMG/left_2016_12_01_13_39_09_413.jpg, IMG/right_2016_12_01_13_39_09_413.jpg,0.04262284,0.05365367,0.0,16.99572
IMG/center_2016_12_01_13_39_09_514.jpg, IMG/left_2016_12_01_13_39_09_514.jpg, IMG/right_2016_12_01_13_39_09_514.jpg,0.05219137,0.05365367,0.0,16.3638
